Longitude,Latitude,Encounter Type,geometry,Lat,Lon,cluster_label_dbscan,cluster
-118.130135,51.035584,neutral_passive,POINT (280638.31182480394 5656180.63568339),5656180.63568339,280638.31182480394,0,0
-118.149645,51.035776,neutral_passive,POINT (279272.2395359427 5656260.277615679),5656260.277615679,279272.2395359427,0,0
-118.142953,51.03612,neutral_passive,POINT (279742.74990413664 5656278.464625415),5656278.464625415,279742.74990413664,0,0
-118.152826,51.036573,aggressive,POINT (279053.1546762036 5656358.384947174),5656358.384947174,279053.1546762036,0,0
-118.150526,51.03784,curious_risk,POINT (279220.3282155327 5656492.280795321),5656492.280795321,279220.3282155327,0,0
-118.164965,51.03802099999999,neutral_passive,POINT (278209.5647597116 5656555.790527948),5656555.790527948,278209.5647597116,0,0
-118.169039,51.038454,neutral_passive,POINT (277926.2044613791 5656616.187695616),5656616.187695616,277926.2044613791,0,0
-118.16516599999996,51.038824,neutral_passive,POINT (278199.3192381679 5656645.629059029),5656645.629059029,278199.3192381679,0,0
-118.128042,51.038879,neutral_passive,POINT (280800.5190506761 5656540.560394989),5656540.560394989,280800.5190506761,0,0
-118.16145000000002,51.039026,neutral_passive,POINT (278460.62866237544 5656656.888241562),5656656.888241562,278460.62866237544,0,0
-118.15598099999998,51.03985,aggressive,POINT (278847.7148738168 5656732.013162102),5656732.013162102,278847.7148738168,0,0
-118.140676,51.03985599999999,neutral_passive,POINT (279920.0009771044 5656686.819033574),5656686.819033574,279920.0009771044,0,0
-118.128328,51.039936,neutral_passive,POINT (280785.4733698139 5656658.871450707),5656658.871450707,280785.4733698139,0,0
-118.151156,51.040179,neutral_passive,POINT (279187.3157617133 5656754.091220043),5656754.091220043,279187.3157617133,0,0
-118.159158,51.040509,aggressive,POINT (278628.27981497045 5656814.7921031825),5656814.7921031825,278628.27981497045,0,0
-118.15782099999998,51.040638,curious_risk,POINT (278722.5625574909 5656825.107996922),5656825.107996922,278722.5625574909,0,0
-118.136207,51.04084,neutral_passive,POINT (280237.7554049326 5656782.817186051),5656782.817186051,280237.7554049326,0,0
-118.16200399999998,51.04113999999999,curious_risk,POINT (278431.9065028449 5656893.472898857),5656893.472898857,278431.9065028449,0,0
-118.13542700000002,51.041284,aggressive,POINT (280294.50227816374 5656829.828881429),5656829.828881429,280294.50227816374,0,0
-118.139251,51.04194899999998,curious_risk,POINT (280029.7548000128 5656915.145436301),5656915.145436301,280029.7548000128,0,0
-118.13870399999998,51.04215499999999,neutral_passive,POINT (280069.0516980563 5656936.403064047),5656936.403064047,280069.0516980563,0,0
-118.164956,51.042187000000006,curious_risk,POINT (278230.1005148622 5657018.708475495),5657018.708475495,278230.1005148622,0,0
-118.143735,51.042306,neutral_passive,POINT (279717.3170213055 5656968.2238173485),5656968.2238173485,279717.3170213055,0,0
-118.157108,51.042364,neutral_passive,POINT (278780.7404348855 5657014.766708144),5657014.766708144,278780.7404348855,0,0
-118.13852099999998,51.043243,neutral_passive,POINT (280087.02712581935 5657056.760655441),5657056.760655441,280087.02712581935,0,0
-118.158409,51.043506,neutral_passive,POINT (278695.0438038055 5657145.58122463),5657145.58122463,278695.0438038055,0,0
-118.136772,51.043811000000005,aggressive,POINT (280212.24198226345 5657114.656932586),5657114.656932586,280212.24198226345,0,0
-118.15481999999996,51.044011,neutral_passive,POINT (278948.8716740201 5657190.916926407),5657190.916926407,278948.8716740201,0,0
-118.14479699999995,51.044114,neutral_passive,POINT (279651.5018477747 5657172.316049974),5657172.316049974,279651.5018477747,0,0
-118.153681,51.044267,neutral_passive,POINT (279029.8808392504 5657215.945606276),5657215.945606276,279029.8808392504,0,0
-118.14329899999996,51.04453,neutral_passive,POINT (279758.415271592 5657214.061657746),5657214.061657746,279758.415271592,0,0
-118.15724299999997,51.04458699999999,neutral_passive,POINT (278781.87906733854 5657262.202819166),5657262.202819166,278781.87906733854,0,0
-118.15292399999998,51.04507099999999,neutral_passive,POINT (279086.73777069 5657303.01820919),5657303.01820919,279086.73777069,0,0
-118.149293,51.045494,aggressive,POINT (279343.10553444107 5657339.134734155),5657339.134734155,279343.10553444107,0,0
-118.154858,51.04551800000001,neutral_passive,POINT (278953.38759774703 5657358.496222976),5657358.496222976,278953.38759774703,0,0
-118.134787,51.045557,neutral_passive,POINT (280359.5614823953 5657302.7576954635),5657302.7576954635,280359.5614823953,0,0
-118.140161,51.045663,curious_risk,POINT (279983.6108593467 5657330.5836868705),5657330.5836868705,279983.6108593467,0,0
-118.16986099999998,51.04607,neutral_passive,POINT (277905.06115881866 5657464.991648288),5657464.991648288,277905.06115881866,0,0
-118.15353600000002,51.046297,neutral_passive,POINT (279049.7034895251 5657441.093990423),5657441.093990423,279049.7034895251,0,0
-118.15280300000002,51.04673400000001,neutral_passive,POINT (279103.1299176747 5657487.455910603),5657487.455910603,279103.1299176747,0,0
-118.151949,51.04737,curious_risk,POINT (279165.97823605314 5657555.5692543425),5657555.5692543425,279165.97823605314,0,0
-118.12956400000002,51.047487,neutral_passive,POINT (280734.5564887683 5657501.660397061),5657501.660397061,280734.5564887683,0,0
-118.14987399999998,51.048008,neutral_passive,POINT (279314.3617794346 5657620.244604715),5657620.244604715,279314.3617794346,0,0
-118.150674,51.04806700000001,curious_risk,POINT (279258.60488509707 5657629.199489213),5657629.199489213,279258.60488509707,0,0
-118.16466,51.048086,aggressive,POINT (278279.0218267542 5657673.341303509),5657673.341303509,278279.0218267542,0,0
-118.168846,51.04832,aggressive,POINT (277986.9263516859 5657711.960392141),5657711.960392141,277986.9263516859,0,0
-118.148816,51.04833699999999,neutral_passive,POINT (279390.0355776659 5657653.633660279),5657653.633660279,279390.0355776659,0,0
-118.13337,51.048574,neutral_passive,POINT (280473.0961903321 5657633.796445704),5657633.796445704,280473.0961903321,0,0
-118.14086199999998,51.04873499999999,aggressive,POINT (279949.07299904944 5657674.05559769),5657674.05559769,279949.07299904944,0,0
-118.151468,51.04882400000001,neutral_passive,POINT (279206.5896386568 5657715.702241951),5657715.702241951,279206.5896386568,0,0
-118.141391,51.049052,aggressive,POINT (279913.52220401785 5657710.863692017),5657710.863692017,279913.52220401785,0,0
-118.125758,51.04944199999999,curious_risk,POINT (281010.3856290967 5657707.581984954),5657707.581984954,281010.3856290967,0,0
-118.13720699999998,51.049686,neutral_passive,POINT (280209.5957189882 5657768.816818761),5657768.816818761,280209.5957189882,0,0
-118.13779199999998,51.050303,neutral_passive,POINT (280171.54274342314 5657839.127915711),5657839.127915711,280171.54274342314,0,0
