Longitude,Latitude,Encounter Type,geometry,Lat,Lon,cluster_label_dbscan,cluster
-115.603234,51.176757,curious_risk,POINT (457849.38315964496 5667385.406665652),5667385.406665652,457849.38315964496,0,0
-115.59496199999998,51.17685800000001,neutral_passive,POINT (458427.4706161355 5667391.925270547),5667391.925270547,458427.4706161355,0,0
-115.60535899999998,51.17687899999999,neutral_passive,POINT (457701.01285950385 5667400.188465524),5667400.188465524,457701.01285950385,0,0
-115.59808499999995,51.176903,curious_risk,POINT (458209.29566846904 5667398.697605569),5667398.697605569,458209.29566846904,0,0
-115.593733,51.176691000000005,neutral_passive,POINT (458513.1955479338 5667372.667279687),5667372.667279687,458513.1955479338,0,0
-115.591678,51.17673899999999,curious_risk,POINT (458656.8295138148 5667376.84573475),5667376.84573475,458656.8295138148,0,0
-115.59211100000002,51.17673899999999,neutral_passive,POINT (458626.5741094052 5667377.089248869),5667377.089248869,458626.5741094052,0,0
-115.587899,51.176948,neutral_passive,POINT (458921.06878232607 5667397.960767167),5667397.960767167,458921.06878232607,0,0
-115.59400399999998,51.17696099999999,curious_risk,POINT (458494.5021282596 5667402.833769858),5667402.833769858,458494.5021282596,0,0
-115.590195,51.176975,neutral_passive,POINT (458760.66307303135 5667402.247154305),5667402.247154305,458760.66307303135,0,0
-115.588461,51.17706499999999,curious_risk,POINT (458881.9038875773 5667411.280730777),5667411.280730777,458881.9038875773,0,0
-115.59094600000002,51.177070999999984,curious_risk,POINT (458708.27378293587 5667413.340057129),5667413.340057129,458708.27378293587,0,0
-115.58847500000002,51.177084,neutral_passive,POINT (458880.9425606423 5667413.400625509),5667413.400625509,458880.9425606423,0,0
-115.590463,51.17708499999996,neutral_passive,POINT (458742.03513764153 5667414.625230123),5667414.625230123,458742.03513764153,0,0
-115.59883600000002,51.176913000000006,neutral_passive,POINT (458156.8296110538 5667400.236257787),5667400.236257787,458156.8296110538,0,0
-115.602769,51.176949,neutral_passive,POINT (457882.0494406134 5667406.483226817),5667406.483226817,457882.0494406134,0,0
-115.597148,51.17700499999999,neutral_passive,POINT (458274.85934760654 5667409.504014314),5667409.504014314,458274.85934760654,0,0
-115.594976,51.17706999999999,neutral_passive,POINT (458426.68304753414 5667415.499398661),5667415.499398661,458426.68304753414,0,0
-115.597181,51.17708999999999,neutral_passive,POINT (458272.63025091396 5667418.9714554595),5667418.9714554595,458272.63025091396,0,0
-115.59725599999996,51.177118,neutral_passive,POINT (458267.41502683266 5667422.126532481),5667422.126532481,458267.41502683266,0,0
-115.606474,51.17721,neutral_passive,POINT (457623.40716515435 5667437.624786362),5667437.624786362,457623.40716515435,0,0
-115.59506,51.17721699999999,neutral_passive,POINT (458420.9459059514 5667431.88761262),5667431.88761262,458420.9459059514,0,0
-115.594189,51.177272,curious_risk,POINT (458481.8548479438 5667437.509391521),5667437.509391521,458481.8548479438,0,0
-115.59868999999998,51.177292,neutral_passive,POINT (458167.37414583174 5667442.2833565),5667442.2833565,458167.37414583174,0,0
-115.593011,51.177121,neutral_passive,POINT (458564.03000841936 5667420.059620625),5667420.059620625,458564.03000841936,0,0
-115.58803299999995,51.177164,neutral_passive,POINT (458911.8977131024 5667422.046492978),5667422.046492978,458911.8977131024,0,0
-115.590785,51.177186,curious_risk,POINT (458719.62610025774 5667426.033232051),5667426.033232051,458719.62610025774,0,0
-115.592908,51.17721300000001,neutral_passive,POINT (458571.3094151267 5667430.228439231),5667430.228439231,458571.3094151267,0,0
-115.59093,51.177220000000005,neutral_passive,POINT (458709.5248506916 5667429.894123055),5667429.894123055,458709.5248506916,0,0
-115.591833,51.177256,neutral_passive,POINT (458646.4615683342 5667434.403328196),5667434.403328196,458646.4615683342,0,0
-115.58896500000002,51.177287,neutral_passive,POINT (458846.8853199014 5667436.240484381),5667436.240484381,458846.8853199014,0,0
-115.591142,51.177287,curious_risk,POINT (458694.7716035665 5667437.460990308),5667437.460990308,458694.7716035665,0,0
-115.591852,51.177287,neutral_passive,POINT (458645.1617126037 5667437.860016146),5667437.860016146,458645.1617126037,0,0
-115.590351,51.17735700000001,neutral_passive,POINT (458750.1036819383 5667444.798304744),5667444.798304744,458750.1036819383,0,0
-115.686231,51.177032,neutral_passive,POINT (452050.3579031386 5667466.819480275),5667466.819480275,452050.3579031386,0,0
-115.652063,51.17705399999999,neutral_passive,POINT (454437.8087676179 5667447.541264035),5667447.541264035,454437.8087676179,0,0
-115.656616,51.17716200000001,neutral_passive,POINT (454119.7830060835 5667462.37736523),5667462.37736523,454119.7830060835,0,0
-115.659523,51.17716200000001,curious_risk,POINT (453916.6619443076 5667464.195013463),5667464.195013463,453916.6619443076,0,0
-115.664643,51.177164,neutral_passive,POINT (453558.9138134781 5667467.638223448),5667467.638223448,453558.9138134781,0,0
-115.65401699999998,51.177167,neutral_passive,POINT (454301.3881216414 5667461.314903325),5667461.314903325,454301.3881216414,0,0
-115.696587,51.177398,neutral_passive,POINT (451327.13662748184 5667514.307711689),5667514.307711689,451327.13662748184,0,0
-115.656687,51.177413,neutral_passive,POINT (454115.07117121335 5667490.3231029045),5667490.3231029045,454115.07117121335,0,0
-115.674772,51.177523000000015,neutral_passive,POINT (452851.5358837577 5667513.990363543),5667513.990363543,452851.5358837577,0,0
-115.702573,51.177531,neutral_passive,POINT (450909.0204815386 5667533.071056461),5667533.071056461,450909.0204815386,0,0
-115.593643,51.177365,neutral_passive,POINT (458520.0890148199 5667447.53929004),5667447.53929004,458520.0890148199,0,0
-115.592637,51.17738800000001,neutral_passive,POINT (458590.4018201369 5667449.529051852),5667449.529051852,458590.4018201369,0,0
-115.589737,51.177399,curious_risk,POINT (458793.0431346401 5667449.122859055),5667449.122859055,458793.0431346401,0,0
-115.591501,51.177574999999976,neutral_passive,POINT (458669.94466904853 5667469.677177325),5667469.677177325,458669.94466904853,0,0
-115.592861,51.177755,curious_risk,POINT (458575.07917712606 5667490.451444203),5667490.451444203,458575.07917712606,0,0
-115.593173,51.17775699999999,neutral_passive,POINT (458553.28078962106 5667490.84956358),5667490.84956358,458553.28078962106,0,0
-115.590813,51.17777099999999,neutral_passive,POINT (458718.19209539826 5667491.078376513),5667491.078376513,458718.19209539826,0,0
-115.58904699999998,51.17778,neutral_passive,POINT (458841.5946939875 5667491.088955953),5667491.088955953,458841.5946939875,0,0
-115.58794799999998,51.177835,curious_risk,POINT (458918.4332860037 5667496.588322219),5667496.588322219,458918.4332860037,0,0
-115.592485,51.177855,neutral_passive,POINT (458601.44075037184 5667501.355850947),5667501.355850947,458601.44075037184,0,0
-115.728735,51.168458,neutral_passive,POINT (449071.02621595573 5666542.299958283),5666542.299958283,449071.02621595573,0,0
-115.753384,51.16884100000001,neutral_passive,POINT (447348.84280705254 5666602.23153191),5666602.23153191,447348.84280705254,0,0
-115.723208,51.168937,curious_risk,POINT (449457.8098885646 5666591.733187279),5666591.733187279,449457.8098885646,0,0
-115.718959,51.16920799999998,neutral_passive,POINT (449755.0471076213 5666618.946369175),5666618.946369175,449755.0471076213,0,0
-115.745196,51.169225,neutral_passive,POINT (447921.4967510866 5666639.087388959),5666639.087388959,447921.4967510866,0,0
-115.719798,51.169303,neutral_passive,POINT (449696.5170143469 5666630.080141117),5666630.080141117,449696.5170143469,0,0
-115.71984399999997,51.16988999999999,neutral_passive,POINT (449693.9409727241 5666695.362908985),5666695.362908985,449693.9409727241,0,0
-115.719053,51.169948000000005,neutral_passive,POINT (449749.28216265613 5666701.26947855),5666701.26947855,449749.28216265613,0,0
-115.721669,51.17016099999999,aggressive,POINT (449566.6984845896 5666726.737334009),5666726.737334009,449566.6984845896,0,0
-115.725901,51.170881,neutral_passive,POINT (449271.7416321089 5666809.683539003),5666809.683539003,449271.7416321089,0,0
-115.720051,51.17289999999999,curious_risk,POINT (449682.75092395075 5667030.098188679),5667030.098188679,449682.75092395075,0,0
-115.72116499999998,51.17309,aggressive,POINT (449605.11245638697 5667051.981494633),5667051.981494633,449605.11245638697,0,0
-115.732884,51.173169,neutral_passive,POINT (448786.287672909 5667068.858784447),5667068.858784447,448786.287672909,0,0
-115.722401,51.173311,neutral_passive,POINT (449518.98327511095 5667077.395695959),5667077.395695959,449518.98327511095,0,0
-115.746378,51.173416,neutral_passive,POINT (447843.62094062706 5667105.798879046),5667105.798879046,447843.62094062706,0,0
-115.762565,51.17353399999999,neutral_passive,POINT (446712.63463869964 5667130.520111499),5667130.520111499,446712.63463869964,0,0
-115.732196,51.173716,neutral_passive,POINT (448834.96973141225 5667129.184784392),5667129.184784392,448834.96973141225,0,0
-115.720375,51.173841,neutral_passive,POINT (449661.13464083115 5667134.922154918),5667134.922154918,449661.13464083115,0,0
-115.72377699999996,51.17385999999999,neutral_passive,POINT (449423.43078983284 5667139.368332222),5667139.368332222,449423.43078983284,0,0
-115.726461,51.173927,neutral_passive,POINT (449235.9521639995 5667148.6653615385),5667148.6653615385,449235.9521639995,0,0
-115.73728999999996,51.17422599999999,neutral_passive,POINT (448479.57929316495 5667189.433043495),5667189.433043495,448479.57929316495,0,0
-115.74182099999996,51.17433599999998,neutral_passive,POINT (448163.0887416714 5667204.8446973385),5667204.8446973385,448163.0887416714,0,0
-115.72454600000002,51.174473,neutral_passive,POINT (449370.36605365085 5667208.038988934),5667208.038988934,449370.36605365085,0,0
-115.721087,51.17467899999999,neutral_passive,POINT (449612.2949502215 5667228.562447681),5667228.562447681,449612.2949502215,0,0
-115.726319,51.174701,neutral_passive,POINT (449246.72455315595 5667234.605742483),5667234.605742483,449246.72455315595,0,0
-115.721868,51.174804,neutral_passive,POINT (449557.85768601665 5667242.992939531),5667242.992939531,449557.85768601665,0,0
-115.727332,51.17483299999999,curious_risk,POINT (449176.0846879256 5667249.978546705),5667249.978546705,449176.0846879256,0,0
-115.75881900000002,51.174994,neutral_passive,POINT (446976.0731372489 5667290.1068835575),5667290.1068835575,446976.0731372489,0,0
-115.73760199999998,51.175122,neutral_passive,POINT (448458.7765575316 5667289.251613023),5667289.251613023,448458.7765575316,0,0
-115.724811,51.175842,neutral_passive,POINT (449353.3485373131 5667360.400505551),5667360.400505551,449353.3485373131,0,0
-115.749884,51.176079,neutral_passive,POINT (447601.64554627094 5667404.311829115),5667404.311829115,447601.64554627094,0,0
-115.717521,51.176098,neutral_passive,POINT (449863.01409997314 5667383.862353071),5667383.862353071,449863.01409997314,0,0
-115.73009899999995,51.17611,neutral_passive,POINT (448984.14602354134 5667393.846667238),5667393.846667238,448984.14602354134,0,0
-115.75429699999997,51.17611899999999,neutral_passive,POINT (447293.3353254219 5667411.911838623),5667411.911838623,447293.3353254219,0,0
-115.726344,51.176206,neutral_passive,POINT (449246.630007686 5667401.919896912),5667401.919896912,449246.630007686,0,0
-115.744802,51.17623599999999,neutral_passive,POINT (447956.92420140194 5667418.15531535),5667418.15531535,447956.92420140194,0,0
-115.719947,51.176496,neutral_passive,POINT (449693.9316784316 5667429.761097893),5667429.761097893,449693.9316784316,0,0
-115.72165299999998,51.176763999999984,neutral_passive,POINT (449575.01915709354 5667460.720586697),5667460.720586697,449575.01915709354,0,0
-115.726925,51.17716200000001,neutral_passive,POINT (449207.0834993136 5667508.590711005),5667508.590711005,449207.0834993136,0,0
-115.721948,51.17717199999999,neutral_passive,POINT (449554.8517275316 5667506.276504905),5667506.276504905,449554.8517275316,0,0
-115.72386400000002,51.177254,neutral_passive,POINT (449421.0650363332 5667516.707740649),5667516.707740649,449421.0650363332,0,0
-115.73459699999997,51.177345,neutral_passive,POINT (448671.22214486974 5667534.260090558),5667534.260090558,448671.22214486974,0,0
-115.72827800000002,51.17734799999999,neutral_passive,POINT (449112.7502712064 5667530.201989856),5667530.201989856,449112.7502712064,0,0
-115.73799199999998,51.1778,neutral_passive,POINT (448434.5123760996 5667587.213341762),5667587.213341762,448434.5123760996,0,0
-115.734366,51.177901,neutral_passive,POINT (448687.9799130834 5667595.904247734),5667595.904247734,448687.9799130834,0,0
-115.72429700000002,51.178434,neutral_passive,POINT (449392.10207763716 5667648.175369279),5667648.175369279,449392.10207763716,0,0
-115.73986200000002,51.178476,neutral_passive,POINT (448304.6080238463 5667663.670899686),5667663.670899686,448304.6080238463,0,0
-115.743655,51.17864799999997,neutral_passive,POINT (448039.78130118153 5667685.463777712),5667685.463777712,448039.78130118153,0,0
-115.71908499999998,51.178666,neutral_passive,POINT (449756.52172659215 5667670.3907417925),5667670.3907417925,449756.52172659215,0,0
-115.73571200000002,51.179265,neutral_passive,POINT (448595.44951615913 5667748.467544715),5667748.467544715,448595.44951615913,0,0
-115.766147,51.179329,neutral_passive,POINT (446469.042048694 5667777.29695742),5667777.29695742,446469.042048694,0,0
-115.723769,51.179475,neutral_passive,POINT (449430.1328818116 5667763.530541471),5667763.530541471,449430.1328818116,0,0
-115.723804,51.1802,neutral_passive,POINT (449428.4807109206 5667844.146210664),5667844.146210664,449428.4807109206,0,0
-115.728257,51.180253,neutral_passive,POINT (449117.4156055211 5667853.1095370995),5667853.1095370995,449117.4156055211,0,0
-115.73478299999998,51.18042,neutral_passive,POINT (448661.64134524716 5667876.209242574),5667876.209242574,448661.64134524716,0,0
-115.734377,51.18049499999999,neutral_passive,POINT (448690.09098119586 5667884.262933419),5667884.262933419,448690.09098119586,0,0
-115.73478299999998,51.18073999999999,neutral_passive,POINT (448661.99678775785 5667911.780693252),5667911.780693252,448661.99678775785,0,0
-115.736798,51.180915,neutral_passive,POINT (448521.4088294406 5667932.642513789),5667932.642513789,448521.4088294406,0,0
-115.71931600000002,51.181074,neutral_passive,POINT (449742.99998546793 5667938.223924313),5667938.223924313,449742.99998546793,0,0
-115.71925,51.18108900000001,neutral_passive,POINT (449747.62751546915 5667939.846232249),5667939.846232249,449747.62751546915,0,0
-115.734026,51.181122,neutral_passive,POINT (448715.3103114354 5667953.715895557),5667953.715895557,448715.3103114354,0,0
-115.737432,51.18113499999999,neutral_passive,POINT (448477.3582976503 5667957.541910973),5667957.541910973,448477.3582976503,0,0
-115.731382,51.181388000000005,neutral_passive,POINT (448900.3323976353 5667981.444013991),5667981.444013991,448900.3323976353,0,0
-115.742179,51.181468,neutral_passive,POINT (448146.0741078136 5667997.895166372),5667997.895166372,448146.0741078136,0,0
-115.732036,51.181571,neutral_passive,POINT (448854.8422404537 5668002.241115235),5668002.241115235,448854.8422404537,0,0
-115.72635,51.181575,neutral_passive,POINT (449252.1058299989 5667998.746351873),5667998.746351873,449252.1058299989,0,0
-115.72974499999997,51.181654,neutral_passive,POINT (449014.99724752316 5668009.876505181),5668009.876505181,449014.99724752316,0,0
-115.750278,51.181783,neutral_passive,POINT (447580.58425008645 5668038.653092221),5668038.653092221,447580.58425008645,0,0
-115.742303,51.181861,neutral_passive,POINT (448137.85168798006 5668041.668794319),5668041.668794319,448137.85168798006,0,0
-115.731783,51.181972,neutral_passive,POINT (448872.96198879473 5668046.6406667745),5668046.6406667745,448872.96198879473,0,0
-115.766499,51.18221700000001,neutral_passive,POINT (446447.79435109085 5668098.585111972),5668098.585111972,446447.79435109085,0,0
-115.736236,51.182236,neutral_passive,POINT (448562.14440963697 5668079.092642064),5668079.092642064,448562.14440963697,0,0
-115.739412,51.182294,neutral_passive,POINT (448340.3174828696 5668087.766417861),5668087.766417861,448340.3174828696,0,0
-115.726344,51.182402,neutral_passive,POINT (449253.4330912348 5668090.672237688),5668090.672237688,449253.4330912348,0,0
-115.756186,51.182474,neutral_passive,POINT (447168.6070377453 5668119.693291021),5668119.693291021,447168.6070377453,0,0
-115.720555,51.182601,neutral_passive,POINT (449658.0981099866 5668108.814106145),5668108.814106145,449658.0981099866,0,0
-115.767144,51.182623,neutral_passive,POINT (446403.20220908185 5668144.186264856),5668144.186264856,446403.20220908185,0,0
-115.728016,51.182943,neutral_passive,POINT (449137.2143020174 5668151.96546121),5668151.96546121,449137.2143020174,0,0
-115.75017499999998,51.183015,neutral_passive,POINT (447589.17758605065 5668175.529698326),5668175.529698326,447589.17758605065,0,0
-115.72688,51.18302299999999,neutral_passive,POINT (449216.6678601174 5668160.0731726475),5668160.0731726475,449216.6678601174,0,0
-115.73011099999998,51.18304899999998,neutral_passive,POINT (448990.9659590814 5668165.199708535),5668165.199708535,448990.9659590814,0,0
-115.738137,51.183515,aggressive,POINT (448430.757921522 5668222.598810104),5668222.598810104,448430.757921522,0,0
-115.734043,51.18352599999999,neutral_passive,POINT (448716.7902133688 5668220.958363293),5668220.958363293,448716.7902133688,0,0
-115.722247,51.18366,neutral_passive,POINT (449541.043360113 5668227.693220837),5668227.693220837,449541.043360113,0,0
-115.73912900000002,51.183813,neutral_passive,POINT (448361.7865789123 5668256.420904823),5668256.420904823,448361.7865789123,0,0
-115.725501,51.18386,neutral_passive,POINT (449313.92832910735 5668252.1633724375),5668252.1633724375,449313.92832910735,0,0
-115.730304,51.18401399999999,neutral_passive,POINT (448978.5476065956 5668272.603840777),5668272.603840777,448978.5476065956,0,0
-115.76158599999998,51.184135,neutral_passive,POINT (446793.2498338139 5668308.22478599),5668308.22478599,446793.2498338139,0,0
-115.719365,51.184218,neutral_passive,POINT (449742.99554359296 5668287.747293598),5668287.747293598,449742.99554359296,0,0
-115.72945500000002,51.184292,neutral_passive,POINT (449038.1674374041 5668302.91781318),5668302.91781318,449038.1674374041,0,0
-115.751048,51.184395,neutral_passive,POINT (447529.75321325165 5668329.554137176),5668329.554137176,447529.75321325165,0,0
-115.724577,51.184558,neutral_passive,POINT (449379.24608914205 5668329.11717166),5668329.11717166,449379.24608914205,0,0
-115.724373,51.184911,neutral_passive,POINT (449393.8844402265 5668368.216556402),5668368.216556402,449393.8844402265,0,0
-115.73691499999995,51.18501899999999,neutral_passive,POINT (448517.80630439345 5668388.928419364),5668388.928419364,448517.80630439345,0,0
-115.73049199999998,51.185173,neutral_passive,POINT (448966.69337941456 5668401.569766505),5668401.569766505,448966.69337941456,0,0
-115.723346,51.185343,neutral_passive,POINT (449466.1042654079 5668415.531768419),5668415.531768419,449466.1042654079,0,0
-115.722116,51.18549800000001,neutral_passive,POINT (449552.20191073604 5668431.917115315),5668431.917115315,449552.20191073604,0,0
-115.74889000000002,51.185789000000014,neutral_passive,POINT (447682.0933303049 5668482.9745954275),5668482.9745954275,447682.0933303049,0,0
-115.717812,51.185793,neutral_passive,POINT (449853.20072907675 5668461.765510234),5668461.765510234,449853.20072907675,0,0
-115.736409,51.185838,neutral_passive,POINT (448554.0677366564 5668479.615016897),5668479.615016897,448554.0677366564,0,0
-115.605829,51.17734099999999,neutral_passive,POINT (457668.59532036213 5667451.815445621),5667451.815445621,457668.59532036213,0,0
-115.602953,51.177515,curious_risk,POINT (457869.7085672465 5667469.505951155),5667469.505951155,457869.7085672465,0,0
-115.59543299999996,51.17753799999999,neutral_passive,POINT (458395.17212606606 5667467.781377423),5667467.781377423,458395.17212606606,0,0
-115.598603,51.17760799999999,neutral_passive,POINT (458173.73903311125 5667477.360866642),5667477.360866642,458173.73903311125,0,0
-115.59646299999996,51.177736,neutral_passive,POINT (458323.3817701183 5667490.3745566085),5667490.3745566085,458323.3817701183,0,0
-115.596098,51.177753,neutral_passive,POINT (458348.90051207657 5667492.057509025),5667492.057509025,458348.90051207657,0,0
-115.600059,51.17775699999999,neutral_passive,POINT (458072.13970776106 5667494.753032023),5667494.753032023,458072.13970776106,0,0
-115.59630999999996,51.17795699999999,curious_risk,POINT (458334.271452307 5667514.854527493),5667514.854527493,458334.271452307,0,0
-115.60412799999996,51.17797299999999,neutral_passive,POINT (457788.0263808201 5667521.091659259),5667521.091659259,457788.0263808201,0,0
-115.597219,51.17798,curious_risk,POINT (458270.7785142843 5667517.9266521055),5667517.9266521055,458270.7785142843,0,0
-115.63983199999998,51.1776,neutral_passive,POINT (455292.95699461485 5667500.728522607),5667500.728522607,455292.95699461485,0,0
-115.629682,51.177664,curious_risk,POINT (456002.22371001524 5667501.721252373),5667501.721252373,456002.22371001524,0,0
-115.62688399999998,51.17773499999999,neutral_passive,POINT (456197.7940047255 5667507.943406492),5667507.943406492,456197.7940047255,0,0
-115.703728,51.17777000000001,neutral_passive,POINT (450828.5721116733 5667560.410165415),5667560.410165415,450828.5721116733,0,0
-115.65319999999998,51.17777799999999,neutral_passive,POINT (454359.07772633113 5667528.726976662),5667528.726976662,454359.07772633113,0,0
-115.707861,51.17792999999999,neutral_passive,POINT (450539.96225722437 5667580.967544042),5667580.967544042,450539.96225722437,0,0
-115.609727,51.177968,neutral_passive,POINT (457396.8084056704 5667523.764612108),5667523.764612108,457396.8084056704,0,0
-115.612957,51.178001,neutral_passive,POINT (457171.15241441684 5667529.309119573),5667529.309119573,457171.15241441684,0,0
-115.70712000000002,51.17804499999999,neutral_passive,POINT (450591.86016374524 5667593.252928065),5667593.252928065,450591.86016374524,0,0
-115.66526399999998,51.178065,neutral_passive,POINT (453516.42870349647 5667568.1867076),5667568.1867076,453516.42870349647,0,0
-115.589224,51.177908,neutral_passive,POINT (458829.341294654 5667505.416696526),5667505.416696526,458829.341294654,0,0
-115.588887,51.17794899999999,neutral_passive,POINT (458852.92470715987 5667509.785701077),5667509.785701077,458852.92470715987,0,0
-115.590679,51.17796200000001,neutral_passive,POINT (458727.7255297274 5667512.234994765),5667512.234994765,458727.7255297274,0,0
-115.59155,51.177967,neutral_passive,POINT (458666.8714307479 5667513.2799919555),5667513.2799919555,458666.8714307479,0,0
-115.593291,51.178018,neutral_passive,POINT (458545.2699201549 5667519.929202979),5667519.929202979,458545.2699201549,0,0
-115.58937600000002,51.17804699999997,neutral_passive,POINT (458818.8445630421 5667520.9532426745),5667520.9532426745,458818.8445630421,0,0
-115.58940300000002,51.178069,aggressive,POINT (458816.97762139724 5667523.41391421),5667523.41391421,458816.97762139724,0,0
-115.588814,51.178083,neutral_passive,POINT (458858.144637241 5667524.640490141),5667524.640490141,458858.144637241,0,0
-115.588509,51.178141,neutral_passive,POINT (458879.50716024905 5667530.917263651),5667530.917263651,458879.50716024905,0,0
-115.592241,51.17822199999999,neutral_passive,POINT (458618.8181247343 5667542.014761089),5667542.014761089,458618.8181247343,0,0
-115.602411,51.178233,curious_risk,POINT (457908.2333926359 5667549.009447208),5667549.009447208,457908.2333926359,0,0
-115.603963,51.178242,neutral_passive,POINT (457799.8008485647 5667550.89936916),5667550.89936916,457799.8008485647,0,0
-115.601843,51.178278,neutral_passive,POINT (457947.96141571744 5667553.686753883),5667553.686753883,457947.96141571744,0,0
-115.59616,51.178294999999984,neutral_passive,POINT (458345.05685378466 5667552.342105492),5667552.342105492,458345.05685378466,0,0
-115.59414299999996,51.178324,neutral_passive,POINT (458486.0138200162 5667554.425220678),5667554.425220678,458486.0138200162,0,0
-115.604339,51.17837699999998,neutral_passive,POINT (457773.6524502035 5667566.1219886625),5667566.1219886625,457773.6524502035,0,0
-115.594375,51.17847499999999,neutral_passive,POINT (458469.93929789454 5667571.341588162),5667571.341588162,458469.93929789454,0,0
-115.596572,51.178506,aggressive,POINT (458316.4600527421 5667576.030613893),5667576.030613893,458316.4600527421,0,0
-115.602834,51.178518,neutral_passive,POINT (457878.9374021468 5667580.932639518),5667580.932639518,457878.9374021468,0,0
-115.594459,51.178532,neutral_passive,POINT (458464.12133008125 5667577.725230265),5667577.725230265,458464.12133008125,0,0
-115.670134,51.17819299999999,neutral_passive,POINT (453176.283224589 5667585.504908844),5667585.504908844,453176.283224589,0,0
-115.641111,51.178206,neutral_passive,POINT (455204.17737858405 5667568.870534034),5667568.870534034,455204.17737858405,0,0
-115.671675,51.17822000000001,neutral_passive,POINT (453068.63867357455 5667589.4885786045),5667589.4885786045,453068.63867357455,0,0
-115.710308,51.178296,neutral_passive,POINT (450369.37902416475 5667623.301055707),5667623.301055707,450369.37902416475,0,0
-115.67429299999998,51.178453,neutral_passive,POINT (452885.9527304275 5667617.063137944),5667617.063137944,452885.9527304275,0,0
-115.64731599999998,51.178459,neutral_passive,POINT (454770.87197685003 5667600.792361751),5667600.792361751,454770.87197685003,0,0
-115.64513899999996,51.17851699999999,curious_risk,POINT (454923.0380555138 5667605.903016266),5667605.903016266,454923.0380555138,0,0
-115.680359,51.17861,neutral_passive,POINT (452462.27624800726 5667638.4192378875),5667638.4192378875,452462.27624800726,0,0
-115.708365,51.17863599999999,neutral_passive,POINT (450505.5028588198 5667659.786222057),5667659.786222057,450505.5028588198,0,0
-115.639803,51.178645,neutral_passive,POINT (455295.99395337724 5667616.874355337),5667616.874355337,455295.99395337724,0,0
-115.590192,51.17829699999999,curious_risk,POINT (458762.05209369294 5667549.200867832),5667549.200867832,458762.05209369294,0,0
-115.590731,51.178359,neutral_passive,POINT (458724.4466851737 5667556.395266257),5667556.395266257,458724.4466851737,0,0
-115.592954,51.17841199999999,neutral_passive,POINT (458569.1699246201 5667563.536885486),5667563.536885486,458569.1699246201,0,0
-115.59137099999998,51.17845199999999,neutral_passive,POINT (458679.8120816275 5667567.092690218),5667567.092690218,458679.8120816275,0,0
-115.58832,51.17846,neutral_passive,POINT (458892.99662146304 5667566.272097545),5667566.272097545,458892.99662146304,0,0
-115.59324300000002,51.178482,curious_risk,POINT (458549.0398684222 5667571.481043739),5667571.481043739,458549.0398684222,0,0
-115.588532,51.17849,aggressive,POINT (458878.2105904672 5667569.725466865),5667569.725466865,458878.2105904672,0,0
-115.592596,51.178538,neutral_passive,POINT (458594.29674731405 5667577.341593022),5667577.341593022,458594.29674731405,0,0
-115.59105999999998,51.178598,neutral_passive,POINT (458701.67250851716 5667583.147559472),5667583.147559472,458701.67250851716,0,0
-115.59086200000002,51.178613000000006,neutral_passive,POINT (458715.5203847755 5667584.703805311),5667584.703805311,458715.5203847755,0,0
-115.596801,51.178552,neutral_passive,POINT (458300.5010394855 5667581.273866526),5667581.273866526,458300.5010394855,0,0
-115.595332,51.178553,curious_risk,POINT (458403.1426753322 5667580.553067593),5667580.553067593,458403.1426753322,0,0
-115.602825,51.17862499999999,neutral_passive,POINT (457879.66374581045 5667592.821752482),5667592.821752482,457879.66374581045,0,0
-115.595288,51.17864899999999,neutral_passive,POINT (458406.30339195026 5667591.199675932),5667591.199675932,458406.30339195026,0,0
-115.59789,51.17865499999998,neutral_passive,POINT (458224.50443819823 5667593.341563971),5667593.341563971,458224.50443819823,0,0
-115.595631,51.178687,neutral_passive,POINT (458382.37184735684 5667595.617867966),5667595.617867966,458382.37184735684,0,0
-115.59803499999998,51.178687,curious_risk,POINT (458214.4020712143 5667596.98111007),5667596.98111007,458214.4020712143,0,0
-115.598584,51.17879,curious_risk,POINT (458176.1361168635 5667608.74282764),5667608.74282764,458176.1361168635,0,0
-115.60700900000002,51.178818,neutral_passive,POINT (457587.5004603726 5667616.680666934),5667616.680666934,457587.5004603726,0,0
-115.605892,51.17882999999999,neutral_passive,POINT (457665.5570573352 5667617.370976574),5667617.370976574,457665.5570573352,0,0
-115.59184799999996,51.178617,neutral_passive,POINT (458646.6310767615 5667585.702452524),5667585.702452524,458646.6310767615,0,0
-115.587883,51.17864399999999,aggressive,POINT (458923.6939014454 5667586.481618128),5667586.481618128,458923.6939014454,0,0
-115.593254,51.178679,neutral_passive,POINT (458548.44794885814 5667593.386044557),5667593.386044557,458548.44794885814,0,0
-115.592158,51.178758,neutral_passive,POINT (458625.09725552815 5667601.550584052),5667601.550584052,458625.09725552815,0,0
-115.59117299999996,51.178765,neutral_passive,POINT (458693.9263097455 5667601.774984483),5667601.774984483,458693.9263097455,0,0
-115.591368,51.178814,neutral_passive,POINT (458680.34529591235 5667607.331443239),5667607.331443239,458680.34529591235,0,0
-115.593986,51.178863,curious_risk,POINT (458497.46760494984 5667614.252608898),5667614.252608898,458497.46760494984,0,0
-115.590911,51.178886,neutral_passive,POINT (458712.3405546301 5667615.078387292),5667615.078387292,458712.3405546301,0,0
